X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_umap1,X_umap2
3.5056257,-0.5245662,0.23185183,-0.2563163,-1.365676,8.018051,-0.9444665,-1.8006618,-2.9785063,3.1341417,1.6887612,-0.56091297,-0.98389894,-1.5689927,-0.13194008,-1.8576916,-1.7118881,2.3966584,2.968485,-4.276308,0.10567141,-1.5604397,-0.5438441,-1.408658,0.9246415,-0.3439945,1.2169001,-1.1700206,-0.6796378,0.49033514,-0.2458556,0.6610554,0.5802182,-0.51557934,0.6775127,0.11276749,-0.26399693,0.16865678,0.5821772,0.042949848,0.17660852,-0.32099733,0.07513357,0.3106844,0.5270583,-0.6012554,0.4087427,0.06346642,0.52424777,0.37878722,10.036647,-10.040383
4.5714374,0.50656646,0.34176865,-0.29517034,-1.5156642,7.11903,-1.8687391,-0.98712957,-2.6615758,2.562306,0.96906227,-1.5349535,-1.104566,-1.2357447,0.014562629,-1.9532452,-2.1184347,2.6811075,3.490274,-2.9138896,-0.9068494,-1.6406945,-0.87274367,-1.8685735,0.58610016,-0.16755453,1.0852761,-1.465939,-0.46278492,-0.24526235,-0.36376384,0.67267936,-0.4476824,0.5855693,1.0762814,-0.2540338,-0.56719714,0.003225165,0.47055387,-0.008689991,0.4938793,-0.34086537,0.89074326,0.11908014,0.29444453,0.23250864,-0.31353945,0.15623616,0.9961765,0.39116678,9.847436,-9.771273
4.2221313,-0.25769344,0.39868578,-0.43171677,-1.4106929,7.5209737,-1.799233,-1.1344012,-3.0394087,2.8684678,1.6192323,-1.6064228,-1.3841741,-0.76370376,-0.17688419,-1.4628034,-2.0755258,2.684847,2.9110272,-3.1429389,-0.14004481,-1.4459972,-0.8304311,-2.183062,0.8082872,0.3264748,0.9653724,-1.9119737,-0.7903554,0.18397407,-0.10097772,0.5313838,0.047778673,-0.11823309,0.11957572,-0.37581468,0.17844348,0.31917235,0.13146317,0.13450769,0.19124977,-0.60475045,-0.011428459,-0.21818842,0.5422726,0.1538848,0.5282508,-0.4772716,0.6801967,0.7118622,10.0609865,-9.810907
2.8715312,-0.57711047,0.47966367,-0.32543316,-1.466448,5.8342686,-0.4273001,-1.0525275,-2.3671687,2.7632623,1.091243,-0.5975043,0.24151182,-1.6755017,-1.3894354,-2.1533246,-1.5143218,1.8778789,3.9982047,-5.250847,-0.38107905,-1.3697863,0.1385512,-2.568828,1.6280228,-0.19956927,2.3535438,-1.4474773,-0.89419246,-0.6129422,-0.28753164,1.4872352,0.32159656,-0.43325472,0.30381128,-0.18484235,-0.078189395,-0.554187,1.1363997,0.011254969,-0.23667867,0.4142093,-0.24806505,0.47442958,-0.29174837,-0.59367394,-0.9629865,0.39575765,0.010322221,0.49813753,9.951773,-10.685256
0.60048884,-0.5064872,-0.18040296,-0.68264604,-0.94921196,5.979756,-0.82336247,-1.3965515,-2.8616312,2.6566782,2.015826,0.8256229,-0.2531346,-0.6412055,-0.8018564,-2.582541,-1.1429499,2.8651857,4.887205,-4.660415,-1.21446,-1.6901639,-1.3657291,-3.1107311,2.5240035,-0.75159794,1.9417225,-2.2099543,-0.3712616,-1.5555252,-0.13779165,0.62692356,-0.41554165,-1.2217408,-0.0028805782,0.08975174,0.47516808,0.06122454,0.36562666,0.4265935,0.16121198,-0.06752799,0.33454052,0.23470137,-0.82888633,-0.4397807,-0.9524345,-0.6296038,-0.26866958,-0.5493834,10.004149,-11.082416
1.2543551,-0.032266963,0.940694,-0.26665658,-1.6087964,6.9850817,-0.9581356,-1.0555364,-2.4715796,2.2917345,1.4708453,0.62027913,-0.3279691,-1.7756853,-0.35378304,-1.6985497,-0.8359822,2.3417683,4.4203773,-4.9141893,-2.1589696,-0.7325602,-1.0094353,-1.9301281,2.16426,-0.010793991,2.206518,-2.0518205,-0.17777543,-0.5404289,-0.43369192,0.18272458,-1.2255971,-0.3920557,0.82811147,-0.88354707,-0.3543589,-0.19912636,-0.50336486,0.029690199,-0.3478817,0.0024767383,0.16116376,0.112969205,-0.943952,-0.49181798,-0.9685102,0.016248954,-0.17956671,-0.6105956,9.937494,-10.973001
4.0855093,-0.36960074,0.04666244,0.32844692,-0.93586946,7.3384814,-1.7776786,-1.3965522,-3.1450307,2.7809632,1.3001095,-1.4387181,-1.4877927,-0.5091172,0.9195543,-1.603265,-0.9248456,2.2833428,2.443905,-2.5151582,-0.46799025,-1.0730478,-1.3262272,-1.82446,0.11883565,-0.08951714,0.70164365,-1.0731161,0.05686105,0.8927875,-0.43454903,-0.18814635,0.06683102,-0.49989945,0.8539636,-0.08780555,0.11278681,0.100879714,0.42014992,0.42869917,-0.40859264,0.14850615,0.67649335,-0.25134674,0.39078262,-0.080256924,0.5292771,0.2434631,0.32945904,-0.06250326,9.941945,-9.571116
3.6920216,-0.12850025,0.00057098526,0.064142436,-1.5813035,7.065498,-1.7524762,-1.5668406,-3.237821,2.8138857,1.5965586,-1.1128054,-1.878999,-0.12487641,0.7792896,-1.6570777,-1.7143759,2.7798605,2.8883712,-2.8566344,-0.11677299,-1.5211346,-1.6722373,-2.0464737,0.7464248,0.051255777,-0.004662344,-1.2300143,-0.5677072,0.47259146,-0.47118685,-0.2671084,0.2072201,-0.16468379,0.8202177,0.2464868,0.1152838,0.033913106,0.019906068,0.36047196,0.28216535,-0.12331871,0.5270808,0.18339096,0.42966297,-0.008251712,0.027105216,-0.16634153,0.25626653,-0.073974356,9.969196,-9.733016
4.333888,-0.18778144,0.84490603,-0.3384513,-0.6226643,7.4250364,-1.3413358,-1.5443796,-2.6147733,2.7491817,1.1590806,-0.619722,-1.1713159,-1.7259457,0.42623547,-1.8276522,-1.5062026,2.2075183,3.0276167,-3.2623155,-0.3473111,-1.4743572,-0.6625462,-1.1102841,0.6244786,-0.8221494,0.8462001,-1.4979129,-0.48186538,-0.015250401,-0.42381805,0.84785014,-0.38652858,-0.38207865,0.40149632,-0.38303897,0.48624918,0.61448574,-0.23251922,0.18601988,0.79980195,0.30373475,-0.21538208,0.17805383,0.26161334,0.066559695,0.44850424,0.1641763,1.0543137,0.25923812,10.079286,-9.681077
3.9645307,-0.1031538,0.7823881,-0.22887878,-1.1807469,8.186677,-1.1034455,-1.4148619,-2.915688,2.8391905,1.8257966,-0.32624662,-0.95897114,-2.1708763,0.19172142,-1.7934226,-1.5998068,2.180225,3.2410786,-3.2052324,-1.2645942,-1.4288833,-1.1258639,-1.0568243,0.45238417,-0.5159171,0.3364757,-0.910512,-0.31450546,0.6596705,-0.44649535,0.5517144,0.33703846,-0.037889548,1.123586,-0.17519368,0.45960355,0.8666866,0.2405868,0.24687968,0.18033817,-0.7717238,-0.4072959,0.12549381,0.21026425,0.44498983,1.196297,0.43649113,0.6527835,-0.26377606,10.075317,-9.674914
3.3016992,0.113835625,0.8274825,-0.15019356,-1.0533912,6.8974767,-1.9762976,-0.6852568,-2.7956562,2.0683217,1.248895,-1.614581,-0.9230248,-1.5004773,0.24060105,-1.6478523,-1.5435817,2.042907,3.3906283,-4.0934973,-0.82623124,-0.9016219,-0.7942472,-2.5037642,1.2554264,0.17765653,1.2772115,-1.2122099,-0.14126967,-0.5082708,-0.062339805,0.8014371,-0.63501704,0.14175546,0.42132962,-0.17100999,0.43817583,-0.17277512,0.6655814,-0.016514972,-0.1276293,-0.21909548,0.70082355,0.16468504,0.18995184,0.5518121,-0.11690007,0.13447353,0.3636821,0.18515228,9.755687,-9.9436455
4.481055,-0.34915587,1.2028111,-0.44587106,-1.2673595,7.509448,-1.7126138,-1.4910424,-2.228636,2.483252,0.7203453,-0.19538367,-0.3157951,-2.5103307,0.43922567,-2.2642362,-0.9285445,1.0780483,2.2133975,-2.339238,-0.7300837,-0.8501615,0.33465886,0.40932757,0.094192155,-1.2617334,0.03145332,0.16304848,-0.07423219,1.4439358,0.4931697,0.037870955,0.04771326,-0.95083195,0.621995,0.49951655,0.22776595,0.030778281,-0.22905432,-0.14401624,0.033303052,-0.8451593,-0.78504366,-0.034287553,0.27598476,0.040077902,1.1937695,-0.6053044,0.21603346,-0.3756335,10.144723,-9.282519
4.26227,1.3734899,1.1004769,-0.08385861,-0.63783455,6.2505484,-1.7636796,-0.7843403,-1.987391,2.872565,0.9683195,-3.9837086,-1.9555951,0.08284163,1.1571903,-1.2274878,-2.3768415,1.5630168,3.0564513,-3.2166185,-0.9122402,0.055110455,0.60386133,-1.5934496,-0.91853714,0.41605124,0.47655758,-1.4430778,-0.7773171,0.28091842,0.83134633,2.274796,0.6989247,-1.4448984,1.2682046,-0.18059209,-1.1653168,-0.035160854,1.1532893,0.89261496,0.40055868,0.25604513,0.08626154,0.6898052,-0.051614083,-1.1030159,0.31439313,0.22583978,1.841101,0.41701058,9.668626,-9.611226
9.663503,-0.20656982,0.1459757,-0.08291434,0.81773764,-4.8953977,2.3068693,0.8804278,-0.521545,0.65126073,0.625707,0.35355115,0.30889225,-1.7853721,-0.20938054,-0.1618882,1.7959044,0.42577115,0.98406994,-1.2033622,-0.62976253,1.2384866,-0.18816198,0.22401543,-0.021394499,0.49327666,0.5057832,1.0269247,0.10861799,1.3991224,0.78186095,-0.81739485,0.16866112,0.3318119,-0.78632873,-0.40678617,-1.2964667,-1.09609,0.5355368,-0.43475652,-0.25700605,-0.26747403,-0.48119774,0.8984483,0.19565925,-0.0009427826,-1.0894698,-0.44612855,0.7540096,0.80436504,13.3656435,4.2321105
8.756969,-0.13152754,-1.6150677,-0.16295399,-0.23854606,-3.868494,1.0710905,0.17183977,-0.4138326,1.0149257,-0.07994649,1.0103378,0.5662029,-1.7617003,-0.40867722,-0.0673755,0.81321424,-0.0005337854,-0.7204819,2.3741777,-2.5486584,2.2573807,0.133586,-1.6792767,0.7890096,0.3206042,-0.74637467,0.5576729,-0.98144895,-0.66580814,-3.271612,-0.4600639,-0.49867615,-1.1961664,-0.027485076,0.55213267,-0.076638274,0.3063885,-0.60439706,-0.71468186,0.5037003,-0.31581312,0.07734292,1.1528174,0.48537278,0.5866992,0.5397541,-0.058344696,-0.3392371,0.4368776,14.199472,5.3234224
9.700355,-1.1977379,-0.43720368,0.0036806467,0.73144627,-4.0852046,2.5784,1.0905339,-0.49627823,-0.2842657,0.3721117,0.862583,0.53165257,-1.3750396,-1.9802681,0.14341451,0.8357739,0.1400638,0.7528267,-1.2198359,-1.4846724,0.35259917,0.67560565,0.34437567,0.47190142,0.76274884,0.8558969,0.546096,0.61854213,-0.19291358,-0.049471654,-0.051886845,0.96932405,1.5673229,0.18858114,0.13908969,0.3371133,1.3781822,0.34376103,0.66866773,0.11995501,0.1515612,0.1133625,-0.10598098,0.022790395,-1.1529195,-0.24180865,0.19566856,0.2527631,0.052250076,13.284437,4.214573
9.458175,-1.766313,-0.009727552,0.5459377,-0.7747595,-0.6453596,-0.16775192,0.073480286,3.893583,-3.8155122,-3.625663,0.35504755,1.6665478,-1.5753454,-0.17567863,-0.01223069,-0.8865204,0.036090314,-0.20372285,0.76414,1.0792376,-1.0491933,-0.32564884,-0.5490025,0.7728091,-0.42951894,0.5406748,-0.14481036,-0.27029055,-0.74998546,-0.54422146,-0.82154584,0.36188743,0.48900154,-0.157148,0.31144777,0.17603223,0.28158852,-0.036877684,0.6170363,0.8666512,-0.07766215,0.7720482,0.58891636,0.43279746,-0.82444227,-0.09526854,0.24060944,-0.10744905,-0.32154018,16.486273,-0.6163391
9.17908,-1.566402,0.2651199,-0.67673016,1.8561754,-6.084539,2.8211064,1.1331776,-0.32352716,0.47980595,1.7430832,-2.4826496,-2.0180273,3.6861591,2.0253217,-0.738713,-1.6759678,0.43061444,0.52370024,-1.182817,1.0395577,-2.0021985,-0.48143864,0.823177,-0.07804173,-0.3742431,-0.9207472,1.0524868,-0.60957223,-0.96390164,-0.34096485,-0.6718876,0.695113,0.93194807,-0.6492064,1.0810068,0.9344729,1.4674164,1.6129819,0.17802882,-0.12523836,0.047392912,1.6783453,-0.41372555,0.021403046,0.31123406,0.050198082,0.31595218,-0.8790305,0.21525447,15.046575,1.9924855
8.4881,-1.3622383,0.26682928,0.17888203,-0.43716222,-1.6248641,-1.3374221,0.045198854,3.8036222,-3.6166167,-4.1445704,-0.8244945,1.4224955,-1.0697237,-0.5221223,-0.3904664,-0.90290016,-0.6285011,-0.70493567,2.1281402,-0.033398345,-1.5308416,0.7163916,-0.35108867,1.1245039,0.08159873,2.50095,-1.3576355,0.9842335,-0.13133645,0.073849306,-1.0153526,0.11658731,-0.22447369,-1.3119794,0.18714865,0.49026,0.586884,0.85648644,0.5501833,-0.8926509,-0.38083163,1.9079388,0.11902448,-0.24235515,0.6035844,-2.0490017,-0.061938543,-0.71559894,-0.25330904,16.130302,-1.0643761
9.029863,-0.85867757,-0.7865856,-0.70520484,0.20447993,-4.221669,1.2537073,0.9646556,-1.0348053,-0.20548977,-0.1345247,-0.54354256,1.203463,-2.0449288,-1.14514,0.7740472,0.9763842,-0.4096627,-0.7875835,0.107237846,-0.9347569,0.7199662,-1.1508613,-2.780281,2.3760204,0.33745673,0.39803267,1.2784472,-0.42141658,-2.0655217,-2.5605123,-0.15029638,-1.608459,0.46333143,-1.1156583,0.9571969,0.15283966,0.8625676,0.99703836,0.08108748,-0.13885286,0.39271137,0.97074145,0.2029842,-0.41757795,-0.29493555,-0.52475786,0.34833366,-0.7627301,-0.0027766728,13.954007,5.697637
9.291106,-0.2938088,-0.33482388,0.1669571,-0.3653524,-0.30863354,-0.74729985,-0.10519494,3.0053225,-1.9040053,-2.279437,-0.15091011,1.4956489,-1.2376045,0.16392179,0.5970568,-1.1859139,0.24409406,-0.7414553,2.172026,-0.7416971,-0.2463805,-0.31033036,-0.820547,1.235259,0.30274647,0.7689785,-0.057437494,-0.07218901,0.29212537,-0.8096152,-1.2407357,0.23739362,-1.4028457,0.8179772,0.86061794,0.014463971,0.54867953,0.44972983,-1.0241241,-0.6846471,-0.7183728,0.69978046,1.2138441,-0.24577317,-0.9677214,-0.19022071,0.18002142,0.33814776,0.7268064,17.114134,-0.36571488
7.5466466,-1.275116,-0.6186131,-0.38679415,0.2228556,-2.7235394,1.4450601,0.72761,-0.3698076,-0.44310746,1.5729631,1.6484208,-1.1724286,0.01882381,-0.20033942,-0.7446137,1.5507038,1.7197901,2.2969894,-1.9504701,-0.20159018,1.2210222,-0.9607014,0.65172726,-1.7190839,0.6003373,-0.9256109,-0.10560809,1.1879728,0.16145,1.6289098,0.39846936,0.54849076,0.98724127,0.35689694,-1.4420522,-0.5168337,0.8972036,1.3319204,0.43130952,-1.3672289,-0.5755681,-0.16858226,0.14323187,0.8586886,-0.7932742,-0.6553057,-0.20631501,-0.15096407,-1.1075809,12.829461,3.2052407
9.851671,-0.4713304,-0.9076306,-0.31242675,0.7592267,-4.691244,2.6550624,0.799646,-0.17110191,0.00054131116,0.95984244,-0.39509073,-0.61179787,-1.275507,-1.4985796,-1.7271205,1.1600298,0.95228297,0.520022,-1.2351,-0.47433364,1.0232955,-1.2061156,-0.23735267,0.32075962,0.1940072,0.3055121,-0.670768,0.15925783,0.28111312,-1.2711374,0.16861495,1.1217902,-0.9523634,0.42014864,-0.638068,-0.373104,0.09731986,-0.11726948,0.053934354,0.21030885,0.22617993,0.103670456,-0.39896947,-0.99732244,-0.3260343,1.0258915,-0.0029523326,0.4071818,0.2324943,15.256713,4.697927
8.881681,0.0263678,-0.7591543,-0.57033074,0.63947016,-2.588972,1.3970834,0.89288193,-0.71446896,0.9819119,0.20731165,0.15934135,1.0517536,-1.9189533,-0.02816032,1.3910097,0.49114898,0.31976488,0.53663623,-0.34391338,-1.5135719,0.89059263,1.6084363,-1.625598,0.82860875,0.83729213,-0.8204236,2.6634586,-0.20905748,-1.242613,-1.3873032,-1.8769765,0.24764116,0.06479201,-1.1408247,-0.054080542,0.6692535,0.13632114,0.74564874,0.56135267,-0.2740897,0.90571547,0.40137237,-0.49002782,-0.37882456,-0.42386422,0.24259454,0.5820619,-0.013365441,0.9613889,13.09677,5.824764
9.162832,0.22052252,0.17904489,-0.3623036,-0.15931958,-3.796542,1.331901,0.83691555,-0.04522683,1.0946009,0.25649855,-0.058032844,0.6637184,-2.9192696,-0.37455985,0.19871348,1.0066494,0.65748477,-0.0017929998,0.022419207,-1.7457708,1.5732973,-0.11076178,-1.3906485,1.7323555,1.1878141,0.23798107,2.1085699,-1.0696824,0.14928581,-1.152575,-1.8128465,-0.8689848,-0.8968534,0.8566192,-0.4857558,0.3415088,-0.13220139,0.6525729,-0.028477404,1.1796179,0.919256,0.22313806,0.26009744,0.026237689,-0.9929923,0.016751377,-0.0675628,-0.2585942,0.1594277,13.681922,5.4521737
9.030721,0.39336944,-0.6271642,-0.43593824,0.66692203,-5.36011,1.8887808,1.4099422,-0.87904876,0.04476168,0.13757172,-0.8279971,0.18187381,-1.895699,-0.36141133,0.114736184,0.9429967,-0.29637605,0.19946066,0.14525364,-1.3380239,0.19926722,0.27511317,-0.24864748,0.8003579,0.20147704,-0.66990256,0.8342347,0.100127995,-0.9875978,-0.71215683,0.22878808,-0.21176559,-0.20406555,0.14778392,0.54714674,0.93097,-0.15808481,-0.25937447,0.25491166,-0.19341229,-0.95142764,-0.45152342,0.4078115,0.4560729,-0.21514079,-0.439671,-0.033336557,-0.106004275,0.0910536,14.070356,5.198277
10.253776,-1.7689319,-0.8042708,0.25452977,-0.13719831,-0.62339324,-0.79125446,0.286962,3.6236303,-3.265658,-3.1754398,-0.7365066,0.5676435,-0.53559595,0.93864876,0.85169184,-2.3624094,0.16222773,-0.57016444,2.1619532,-0.9948339,-0.9069897,-1.0925807,0.51545566,0.6070144,0.02711833,1.2814562,-1.0110738,-0.043610338,0.5328736,-0.78153014,-1.0784596,0.733487,-1.4796437,-0.46238944,-0.2903914,1.2249224,0.3080676,0.38024852,0.14125217,-1.0021077,-0.6172338,0.8935899,0.92484254,-0.17546667,0.4813811,-0.7230157,-0.082488604,-1.223211,-0.39384466,17.14129,-0.6649434
10.022833,-1.7915753,-0.44112146,-0.08575029,-0.720694,-1.4451303,-0.60258263,0.008836606,3.445987,-2.4814804,-3.0547538,-0.13819095,1.7720534,-1.3589199,-0.8786178,-0.23140569,-0.38898373,0.16771823,0.024915196,0.52248836,0.1695168,-0.78247195,0.48502517,-1.6229203,0.5790433,-0.010517008,0.9798317,-0.30300832,0.79022557,-0.7641505,-1.4390732,-0.001400677,0.6075957,-0.78674185,-0.057071194,-0.71060497,-0.30221677,0.292026,0.86545146,0.34918818,-0.8246066,1.0891703,-0.8855403,-0.03676027,0.41797417,-0.69582117,-1.1196587,0.6750199,-0.7048286,-0.13596515,16.24619,-0.40708363
9.642871,-1.1319876,-0.120639585,0.3631159,-0.026354732,-3.7911978,2.4318764,0.80267906,-1.2571871,0.5905237,1.5279021,1.1093485,0.4178572,-1.3314354,0.93617177,1.4314573,1.0396055,0.53431416,-0.43907553,-0.44173804,-0.3617953,0.6999907,-1.1468493,-0.050262682,-1.2389508,2.0437253,-0.89891636,0.254073,1.2980489,-0.40207207,-0.6650371,-0.4361108,1.4832982,0.5140961,-0.068235755,-0.488641,-0.7324618,1.7545903,0.18285114,0.84449786,-0.76953334,-0.28401244,0.439261,-0.44560197,0.31654692,0.49640748,0.3930665,0.72565,-1.5137591,-0.46212304,12.900481,3.787709
8.77566,-1.653816,-0.22422582,-0.020744434,0.36640263,-2.7312925,0.898714,0.57930326,-0.19785023,0.16412373,-0.48170635,0.014768025,0.27095252,-1.8905479,-1.3903513,1.0841707,0.90924245,0.4311216,-0.30393514,0.15060042,-0.8500587,1.9980406,1.3752979,-1.7403368,0.82070196,0.44815874,0.14225294,1.8808064,-0.72209126,-0.5260456,-2.0719929,-1.277947,0.4068873,-1.2986786,-1.4668992,0.09961427,-0.5667073,1.2980711,-0.32620123,-0.5317167,-0.38658378,0.4842637,1.0347537,0.2591665,0.42583343,-0.6150551,0.22492942,0.37943467,-0.33537555,1.0141635,13.429692,5.760527
9.096618,-1.0339797,0.18893856,0.23341139,-0.42132217,-0.16252197,-0.53226405,0.37249324,4.142963,-2.9781976,-2.4795945,0.5930869,0.9390374,-0.34264243,1.0914637,-0.66338104,-1.6328429,0.25707322,0.69131637,1.6368568,-1.4327182,-0.116544254,-0.8487633,0.71331817,0.78099215,-0.15144542,0.17368136,-1.0232067,0.013758539,1.1362576,0.20607793,-0.5847439,0.67714494,-0.22260442,0.520014,-1.1441712,-0.3470479,0.23950343,-0.57044035,0.51299024,-0.0007767873,-0.14835031,-0.8430547,-0.16163553,0.50635546,0.41939414,0.19065252,0.72915417,-0.4338077,-0.7013491,17.132803,-1.147064
8.938159,-0.35360458,-1.213369,0.13028064,0.84375983,-3.452041,2.7570071,1.0703824,0.30564788,-0.6972304,0.2230092,-0.37959096,-0.66772544,-1.5790638,-0.08125587,0.14551839,1.0945114,1.1808077,-0.04929528,0.5039336,-1.2420388,1.4014279,-2.4176033,-1.3676865,1.1794624,0.8192333,-0.62769026,-0.97955734,-0.11758882,0.51194245,-1.548307,-1.7391484,0.5048291,-2.1815944,-0.26792654,-0.4279943,-0.33689594,-0.8527974,-0.56644297,0.41070235,1.2201041,-0.58869445,0.5872695,0.58287936,-0.096707344,0.58594793,1.427795,-0.52023405,-0.010360111,0.41441947,14.916058,4.902817
8.399189,0.11392251,-0.8071677,0.42735046,1.1212002,-4.4631257,2.3212595,0.7488187,-1.0196402,1.2843103,1.2482535,-0.80207574,-0.056411095,-1.9429141,-0.6164765,-1.1540362,1.7762835,0.13842364,0.2158977,-0.23917036,-0.9077468,1.055337,-0.29391062,0.93187106,0.5521073,0.69014543,-0.088892415,1.3178784,-0.45974994,0.19702013,-0.46323228,-1.4360836,-1.0403031,-0.6778648,1.3525939,-0.8031571,-0.03296797,0.08541096,0.39752898,0.20720606,0.30683812,0.9984098,-0.48385864,0.67346233,0.9374256,-0.7835403,0.38677463,-0.037548862,-0.44942626,-0.022457326,13.969654,4.9830794
8.401245,0.21386638,-0.9518866,0.40515867,0.44730157,-3.5022404,1.93241,0.70519054,-0.39906156,0.68709415,1.2408515,0.5790044,0.93883234,-2.3448982,0.81235003,0.060705688,2.1266897,0.7456634,0.59759265,0.1944845,-1.8083047,1.6524689,-0.9466699,-0.78104705,-0.58026284,1.6354693,-1.4362303,1.0024538,0.44134715,-0.53209823,-1.4004592,-1.9974099,-0.5963296,0.16057156,1.3695706,-1.0197011,-0.49901494,0.64342326,0.36515397,0.71735543,-0.628024,0.68675256,0.4081202,1.550798,0.22053868,-0.6681991,0.12773019,0.43919894,-0.16249244,0.09436067,14.10715,4.6955395
10.342877,-0.3869353,-1.3105845,0.030101586,1.6277963,-6.9163938,2.416569,1.0992184,-0.6390759,0.547568,1.0333812,-2.5200784,-1.1202614,2.2365305,-0.3355614,-1.3943697,0.2573789,1.125461,0.08208845,0.887164,0.3134579,-0.7328128,-0.76587397,-1.0415568,1.1366451,-0.30861333,-0.28822047,0.6179748,-0.92808646,0.2559703,-1.7929065,-1.0568506,-0.6466439,-1.3307823,0.9892138,0.5170275,-2.14688,-0.76200485,0.30585423,-0.123334415,0.0999608,0.30350488,-1.1714199,0.063661955,0.24671374,-0.46957675,0.0129590295,0.491164,1.7820058,0.21066754,15.387679,3.1099348
8.583509,-1.0203307,-0.2628314,-0.07463363,0.90046924,-4.1451263,2.6800406,0.9765668,-0.66461664,0.47873205,1.3917961,0.5310785,-0.027701357,-1.8073373,0.37285978,-0.8720483,1.2434676,1.8342777,1.4417877,-0.37052208,-0.4219615,0.884376,-0.98079395,1.2720323,-1.7363464,1.1944193,-2.0484643,0.6783713,-0.35452428,0.57463425,-0.78680766,-1.2114316,1.2054482,-0.059107203,-0.32948953,-1.5930425,-0.69857574,0.6238087,0.99843496,1.0956638,0.3931352,-0.12668666,-0.35865265,1.0335728,-0.39885652,0.41538548,0.41367707,0.1730826,0.3217355,0.19261122,13.490769,3.8925164
9.344455,-0.67024535,0.6330725,0.30419716,0.40316913,-0.54991674,-0.63144565,-0.23065509,3.6092224,-3.136622,-3.0080612,-0.7876804,1.2868339,0.20960605,1.3796418,-0.030193796,-0.43515283,0.4025807,0.113582045,-0.741011,-0.45662093,-0.1511285,-1.3284154,-0.57148176,1.6933764,0.17093964,0.97481185,-1.129358,0.11510064,0.49687484,-0.28974912,-0.9607785,0.95073867,-0.13285029,0.17217946,-0.39628506,0.023438388,0.20229992,-0.019442964,0.07351119,-0.45192307,-0.40999022,0.8840835,0.09668762,-0.28988442,-0.29429466,-0.16964778,-0.6395231,-0.3264614,0.3836971,17.052254,-0.84963363
8.0427,-1.1074657,-0.59447527,-0.1808929,0.52984744,-3.8726232,3.107235,1.0417807,-0.8058848,0.67926687,0.91197944,0.9193815,-1.0947074,-1.40169,-0.38277912,0.21575809,1.3515403,0.4134951,0.091231465,-0.32047638,-0.55002815,1.1991992,-0.6038781,0.3912389,-1.3015434,1.0332782,-1.0003297,-0.26716632,0.92627347,1.1474711,0.4417174,-0.078903206,1.5484806,0.26370272,-0.3443893,-0.41690984,-1.1790912,0.047289204,1.3303231,0.5362235,-0.53429526,0.157273,0.7287955,0.7640755,-0.060977284,0.30162176,-0.57439053,0.6606324,0.13570479,0.8180646,12.86767,3.5338006
9.032969,-1.1410745,-0.1336092,0.4196962,-0.3904436,-0.47109503,-0.72146463,0.07228802,2.9804878,-2.7985773,-2.5242808,-0.39132318,0.81912124,-1.6232457,0.42561382,0.22369894,-1.3286572,0.6763683,-0.522582,1.2864449,-1.5154117,-0.54046875,0.064426936,-0.31046718,1.0245246,0.8944831,-0.027904509,0.53710073,0.9035822,0.32190782,-0.9757648,-1.9379958,0.6001205,0.2993679,-0.1785914,0.7489765,0.76989526,0.8257789,0.85096157,0.56337965,-0.6772545,-0.18599428,0.76670516,0.24862729,0.941974,-0.37283245,-0.9452515,-0.41815913,0.3811468,-0.11963438,16.985931,-0.88055825
9.466644,-0.6429978,-0.2670964,0.37336162,0.32845038,-0.08782605,-0.64000285,0.36571926,3.2525504,-3.462565,-3.3574452,-1.2021978,1.2622938,0.3615072,1.6233896,1.1820072,-1.1529584,0.56226504,-0.3773659,0.9173775,-0.54621965,-0.14682595,-1.7480288,-0.8261336,1.8899604,-0.14565285,0.74137914,-0.6249012,-0.14548086,1.152294,-1.484549,-0.92733,0.6888552,-0.9557587,-0.8588089,0.038493365,0.6003129,0.33788094,0.05103948,0.42671192,-0.0067692995,0.29251385,1.0036769,0.45133317,0.52038604,-0.022204693,0.12733223,-0.1887821,0.14460117,0.573649,17.257282,-0.67553437
8.971496,-1.1895351,0.8503798,0.070856914,0.91105217,-3.9014251,2.805455,0.73935723,-0.42089844,-0.052647457,1.2403294,0.21134543,-0.44708207,-1.7802733,-0.39681152,-0.1066026,1.2634376,0.73879987,1.0714853,-1.1947356,-0.95527315,-0.05802118,0.26575476,0.56736404,-0.2584625,0.6072346,-0.43906382,0.5465314,0.6485122,0.1843321,0.89139265,-0.29685298,0.74212086,1.1862956,0.74776596,-0.73003864,-0.4505802,1.1412528,0.91410047,0.088534765,-0.95119256,-0.9962662,1.1641146,-0.1707566,0.8059469,-0.2053646,0.16462784,-0.0801488,-0.6886356,-0.61569613,13.118041,3.8935754
